corresponding_id,alias,real_name,alias_type,start,end,extra
,Bishop of London,Beilby Porteus,religious,1787/11/14,1809/05/13,https://en.wikipedia.org/wiki/Beilby_Porteus
,Bishop of London,John Randolph,religious,1809/05/25,1813/07/28,https://en.wikipedia.org/wiki/John_Randolph_(bishop_of_London)
,Bishop of London,William Howley,religious,1813/08/12,1828/08/15,https://en.wikipedia.org/wiki/William_Howley
,Bishop of London,Charles James Blomfield,religious,1828/08/23,1856/09/30,https://en.wikipedia.org/wiki/Charles_James_Blomfield
,Bishop of London,Archibald Campbell Tait,religious,1856/10/28,1868/12/30,https://en.wikipedia.org/wiki/Archibald_Campbell_Tait
,Bishop of London,John Jackson,religious,1869/01/11,1885/01/06,https://en.wikipedia.org/wiki/John_Jackson_(bishop)
,Bishop of London,Frederick Temple,religious,1885/02/26,1896/12/22,https://en.wikipedia.org/wiki/Frederick_Temple
,Bishop of London,Mandell Creighton,religious,1896/12/31,1901/01/14,https://en.wikipedia.org/wiki/Mandell_Creighton
,Bishop of London,Arthur Foley Winnington-Ingram,religious,1901/03/16,1939/09/01,https://en.wikipedia.org/wiki/Arthur_Winnington-Ingram
