corresponding_id,alias,real_name,alias_type,start,end,extra
,Bishop of Winchester,Brownlow North,religious,1781,1820,
,Bishop of Winchester,George Pretyman Tomline,religious,1820,1827,
,Bishop of Winchester,Charles Richard Sumner,religious,1827,1869,
,Bishop of Winchester,Samuel Wilberforce,religious,1869,1873,
,Bishop of Winchester,Edward harold Browne,religious,1873,1891,
,Bishop of Winchester,Anthony Wilson Thorold,religious,1891,1895,
,Bishop of Winchester,Randall Thomas Davidson,religious,1895,1903,
,Bishop of Winchester,Herbert Edward Ryle,religious,1903,1911,
