corresponding_id,alias,real_name,alias_type,start,end,extra,links
1339,Lord Cochrane,Thomas Cochrane,title,1778,1831/07/01,10th Earl of Dundonald,"https://en.wikipedia.org/wiki/Thomas_Cochrane,_10th_Earl_of_Dundonald"
1339,Earl of Dundonald,Thomas Cochrane,title,1831/07/02,1860/10/31,10th Earl of Dundonald,"https://en.wikipedia.org/wiki/Thomas_Cochrane,_10th_Earl_of_Dundonald"
,Lord Cochrane,Thomas Barnes Cochrane,title,1831/07/02,1860/10/31,missing ID,"https://en.wikipedia.org/wiki/Thomas_Cochrane,_11th_Earl_of_Dundonald"
,Earl of Dundonald,Thomas Barnes Cochrane,title,1860/11/01,1885/01/15,,"https://en.wikipedia.org/wiki/Thomas_Cochrane,_11th_Earl_of_Dundonald"
,Lord Cochrane,Douglas Mackinnon Baillie Hamilton Cochrane,title,1860/11/01,1885/01/15,missing ID,"https://en.wikipedia.org/wiki/Douglas_Cochrane,_12th_Earl_of_Dundonald"
,Earl of Dundonald,Douglas Mackinnon Baillie Hamilton Cochrane,title,1885/01/16,1935/04/12,,"https://en.wikipedia.org/wiki/Douglas_Cochrane,_12th_Earl_of_Dundonald"
