corresponding_id,alias,real_name,alias_type,start,end,extra,link
12975,Lord Lovat,Thomas Alexander Fraser,title,1854,1875/06/28,Created ID,"https://en.wikipedia.org/wiki/Thomas_Fraser,_12th_Lord_Lovat"
12975,Baron Lovat,Thomas Alexander Fraser,title,1837,1875/06/28,Created ID,"https://en.wikipedia.org/wiki/Thomas_Fraser,_12th_Lord_Lovat"
12976,Lord Lovat,Simon Fraser,title,1875/06/29,1887/09/06,Created ID,"https://en.wikipedia.org/wiki/Simon_Fraser,_13th_Lord_Lovat"
12976,Baron Lovat,Simon Fraser,title,1875/06/29,1887/09/06,Created ID,"https://en.wikipedia.org/wiki/Simon_Fraser,_13th_Lord_Lovat"
12977,Lord Lovat,Simon Joseph Fraser,title,1887/09/07,1933/02/18,Created ID,"https://en.wikipedia.org/wiki/Simon_Fraser,_14th_Lord_Lovat"
12977,Baron Lovat,Simon Joseph Fraser,title,1887/09/07,1933/02/18,Created ID,"https://en.wikipedia.org/wiki/Simon_Fraser,_14th_Lord_Lovat"
