corresponding_id,alias,real_name,alias_type,start,end,extra
,Earl of Camperdown,Robert Dundas Haldane-Duncan,title,1831/09/12,1859/12/22,
,Viscount Duncan,Robert Dundas Haldane-Duncan,title,1804/08/04,1859/12/22,
,Earl of Camperdown,Adam Haldane-Duncan,title,1859/12/23,1867/01/30,
,Viscount Duncan,Adam Haldane-Duncan,title,1831/9/12,1859/12/22,
6905,Earl of Camperdown,Robert Adam Philips Haldane Handane-Duncan,title,1867/01/31,1918/06/05,
6905,Viscount Duncan,Robert Adam Philips Haldane Handane-Duncan,title,1859/12/23,1867/01/30,
