corresponding_id,alias,real_name,alias_type,start,end,extra,links
1707,Baron Glenelg,Charles Grant,title,1835/05/05,1866/04/23,the Barony was created for him and died with him.,"https://en.wikipedia.org/wiki/Charles_Grant,_1st_Baron_Glenelg"
1707,Lord Glenelg,Charles Grant,title,1835/05/05,1866/04/23,,
1707,Secretary of State for War and the Colonies,Charles Grant,position,1835/04/18,1839/02/20,,
