corresponding_id,alias,real_name,alias_type,start,end,extra
3134,Baron Northbrook,Francis Thornhill Baring,title,1866,1866/09/06,
4528,Baron Northbrook,Thomas George Baring,title,1866/09/07,1904/11/15,
4528,Earl of Northbrook,Thomas George Baring,title,1876/06/10,1904/11/15,
5812,Viscount Northbrook,Francis George Baring,title,1876,1904/11/15,
5812,Baron Northbrook,Francis George Baring,title,1904/11/16,1929/04/12,
5812,Earl of Northbrook,Francis George Baring,title,1904/11/16,1929/04/12,
