corresponding_id,alias,real_name,alias_type,start,end,extra,links
5208,Viscount Midleton,William Brodrick,title,1870/08/29,1907/04/18,,"https://en.wikipedia.org/wiki/William_Brodrick,_8th_Viscount_Midleton"
5790,Viscount Midleton,William St John Fremantle Brodrick,title,1907/04/19,1920/01/01,In the 1920 New Year Honours he was elevated in the British peerage system to Earl of Midleton,"https://en.wikipedia.org/wiki/St_John_Brodrick,_1st_Earl_of_Midleton"
