corresponding_id,alias,real_name,alias_type,start,end,extra,link
6677,Lord Grenville,William Wyndham Grenville,title,1790/11/27,1834/01/12,He did not have any heirs so the title died with him,"https://en.wikipedia.org/wiki/William_Grenville,_1st_Baron_Grenville"
6677,Baron Grenville,William Wyndham Grenville,title,1790/11/27,1834/01/12,He did not have any heirs so the title died with him,
