corresponding_id,alias,real_name,alias_type,start,end,extra
,Baron Teynham,Henry Roper,title,1786,1800,
,Baron Teynham,John Roper,title,1800,1824,
,Baron Teynham,Henry Francis Roper-Curzon,title,1824,1842,
,Baron Teynham,Henry Roper-Curzon,title,1842,1842,
,Baron Teynham,George Henry Roper-Curzon,title,1842,1889,
,Baron Teynham,Henry George Roper-Curzon,title,1889,1892,
,Baron Teynham,Henry John Philip Sidney Roper-Curzon,title,1892,1936,
