corresponding_id,alias,real_name,alias_type,start,end,extra
,Baron Cahir,Richard Butler,title,1788,1819/01/30,
301,Earl of Glengall,Richard Butler,title,1816,1819/01/30,
,Viscount Cahir,Richard Butler,title,1816,1819/01/31,2nd
,Baron Cahir,Richard Butler,title,1819/01/31,1858/06/22,
301,Earl of Glengall,Richard Butler,title,1819/01/31,1858/06/22,
