corresponding_id,alias,real_name,alias_type,start,end,extra,links
,Lord Elphinstone,John Elphinstone,title,1794,1813,,
6868,Lord Elphinstone,John Elphinstone,title,1813,1860/07/19,,"https://en.wikipedia.org/wiki/John_Elphinstone,_13th_Lord_Elphinstone"
6868,Baron Elphinstone,John Elphinstone,title,1859/05/21,1860/07/19,"was the 1st Baron of Elphinstone of Elphinstone, Stirlingshire. When he died he did not have anyone to carry on the title so that is why William Buller was granted the title again and called the 1st Baron",
,Lord Elphinstone,John Elphinstone,title,1860/07/20,1861/01/13,Although the website has his death date (which is not confirmed) it lists him as the 14th baron which is completely false. ,https://www.noblecircles.com/genealogy/getperson.php?personID=I224058&tree=tree1#
7038,Lord Elphinstone,William Buller Fullerton Elphinstone,title,1861/01/14,1893/01/18,He was very active in Parliament,"https://en.wikipedia.org/wiki/William_Elphinstone,_15th_Lord_Elphinstone"
7038,Baron Elphinstone,William Buller Fullerton Elphinstone,title,1885,1893/01/18,,
,Baron Elphinstone,Sidney Herbert Buller-Fullerton-Elphinstone,title,1893/01/19,1955/11/28,was not active in Parliament at all so decided not to add him to mps.csv,"https://en.wikipedia.org/wiki/Sidney_Buller-Fullerton-Elphinstone,_16th_Lord_Elphinstone"
