corresponding_id,alias,real_name,alias_type,start,end,extra
306,Earl of Darnley,John Bligh,title,1781/08/01,1831/03/17,
,Lord Clifton,Edward Bligh,title,1795/02/25,1831/03/17,
306,Earl of Darnley,Edward Bligh,title,1831/03/18,1835/02/12,
,Lord Clifton,John Stuart Bligh,title,1831/03/18,1835/02/12,
306,Earl of Darnley,John Stuart Bligh,title,1835/02/13,1896/12/14,
,Lord Clifton,Edward Henry Stuart Bligh,title,1851/08/21,1896/12/14,
306,Earl of Darnley,Edward Henry Stuart Bligh,title,1896/12/15,1900/10/31,
306,Earl of Darnley,Ivo Francis Walter Bligh,title,1900/11/01,1927/04/10,
