corresponding_id,alias,real_name,alias_type,start,end,extra
,Baron Lamington,Alexander Baillie-Cochrane,title,1880,1890/02/15,
6321,Baron Lamington,Charles Wallace Alexander Napier Cochrane-Baillie,title,1890/02/16,1940/09/16,
